107446576840243904512.000000;129447803224556126208.000000;114461019971340533760.000000;136047994568100118528.000000;116031311133211033600.000000;121790968965184503808.000000;123758772494440415232.000000;122099507234305933312.000000;122143840106271014912.000000;119581628731198717952.000000;117108379753791356928.000000;121545263015375519744.000000;100187987220619542528.000000;114250664255226494976.000000;110029279370049978368.000000;118774460652479709184.000000;122074417463995826176.000000;109513285697079951360.000000;123783608645178441728.000000;117306315032322293760.000000;126232388537379749888.000000;110523490531597352960.000000;112240242922449092608.000000;134917393007977938944.000000;109393195698519130112.000000;119942822136691654656.000000;137613507568866197504.000000;119941787482755596288.000000;124490386198427172864.000000;112629714075177140224.000000;107208609084377219072.000000;124487596883971260416.000000;125563889590835888128.000000;113003447950111457280.000000;124729143415105634304.000000;111668472459963793408.000000;115129829456284762112.000000;115345161276323708928.000000;102733906450310447104.000000;125629053355291181056.000000;117359345495872520192.000000;126622866225878925312.000000;101100126672116023296.000000;138410779811544317952.000000;111861150689085702144.000000;123131109912795168768.000000;128890995826415255552.000000;131591307783653408768.000000;112274602672677191680.000000;125363051540793720832.000000;122781009914129203200.000000;129028261995540660224.000000;123516575930356105216.000000;132249162570218160128.000000;136528910676339687424.000000;115717737906136137728.000000;129143365224066220032.000000;108559916851494846464.000000;116683914238256889856.000000;114414848643442769920.000000;108185464709136596992.000000;110719122283530567680.000000;129680094797114998784.000000;119051849911532290048.000000;120680823144044511232.000000;119562789140014940160.000000;131711671269166759936.000000;126523199275023941632.000000;114725307321811664896.000000;125903676604928245760.000000;119657524187744010240.000000;119829703533987266560.000000;117356696423306280960.000000;116700527525239062528.000000;117773094885299290112.000000;122522962574603862016.000000;112942522374650970112.000000;108365467249541120000.000000;117784829511291944960.000000;122276373882520289280.000000;123338350291418923008.000000;126676043391427837952.000000;101456428667048640512.000000;118719656763267530752.000000;121230898244229840896.000000;127482828883405324288.000000;111205813835612143616.000000;117135357916961439744.000000;126122557155852746752.000000;125044484752136863744.000000;121643770611849887744.000000;116488854291339804672.000000;123430880424506638336.000000;129154129029722144768.000000;112086608488903229440.000000;115473333359698821120.000000;110504742074430013440.000000;121016176226241069056.000000;121935132769196900352.000000;104817304385620836352.000000
106038049804083019776.000000;116958074040417484800.000000;108104751746992357376.000000;111134508260963303424.000000;116164084008662876160.000000;118708856602437042176.000000;116952339254883139584.000000;112065786052188962816.000000;112778390020241997824.000000;105649370171448213504.000000;118787229536828506112.000000;114647526616498552832.000000;104260516934799458304.000000;107166743207128547328.000000;104352253570184396800.000000;104114299885161873408.000000;115803295084082216960.000000;100437932123824128000.000000;111747621248369508352.000000;112677216365377945600.000000;115931743733849980928.000000;103441858280812855296.000000;112044815101089677312.000000;123153041994856235008.000000;108939978740281147392.000000;115843204179185483776.000000;121711252766454841344.000000;117248124749755416576.000000;113853824095057674240.000000;107393842787997188096.000000;101248521900112592896.000000;122269213623753080832.000000;114348305356446990336.000000;101525022120337358848.000000;118977059562324475904.000000;98468355477099986944.000000;99267016819169673216.000000;112055791552144539648.000000;90374429254550061056.000000;120572666836270186496.000000;113559606452462108672.000000;108628532564825718784.000000;111818313193834971136.000000;125962058448258449408.000000;110998569925559336960.000000;114432337430725918720.000000;123216485673552494592.000000;108346831068253143040.000000;106103513014089416704.000000;119297604155583807488.000000;113849851868076605440.000000;122161190200705171456.000000;113158919823945875456.000000;113062803292931768320.000000;117503233440582533120.000000;117490537993615441920.000000;124203382634779639808.000000;97652145481788833792.000000;111094403730552717312.000000;105817727325219274752.000000;96255331967436111872.000000;102378308046997078016.000000;123494853338756268032.000000;116332369956822810624.000000;111859790059272454144.000000;114955365085023420416.000000;121996866155028185088.000000;117472468842338598912.000000;101604566707535740928.000000;111805396222140841984.000000;112529407228241707008.000000;108131452366870134784.000000;100129527193268731904.000000;106058995263707201536.000000;115148858095433547776.000000;112155792864170934272.000000;103433693353358458880.000000;105046639144042020864.000000;110954292628431175680.000000;120446053428737097728.000000;116214688148773568512.000000;118313223605870985216.000000;99108992734606082048.000000;103298137981462626304.000000;108583358681440944128.000000;108895587773953474560.000000;106776026282353999872.000000;109357321604951965696.000000;120281348140018909184.000000;113605032821292843008.000000;117801563561693888512.000000;103797208013848330240.000000;113578411747502817280.000000;124810256321443921920.000000;108438932442253590528.000000;110051491294485282816.000000;106833775606642343936.000000;110053409422864236544.000000;114034349813982281728.000000;98434713882367688704.000000
113448038946494136320.000000;134901258644661026816.000000;114653563718761512960.000000;126589115823465234432.000000;124702894902185754624.000000;118688314879214583808.000000;121419333448805416960.000000;118181018058982440960.000000;119102299855812067328.000000;115142182464160432128.000000;117074310017716682752.000000;119245314204543598592.000000;108256525880137007104.000000;120492183835763687424.000000;106273001596630351872.000000;118319531225310953472.000000;123137067211430051840.000000;117443733262744453120.000000;112460199497260679168.000000;126002445703792345088.000000;124115982954618765312.000000;114009434811535458304.000000;108732385577142534144.000000;132303417128001945600.000000;113009788373154856960.000000;121957742364685877248.000000;135373020489211707392.000000;121500858895046754304.000000;118687280036121853952.000000;123783527255119364096.000000;113176100743612268544.000000;126865932119341154304.000000;135830040329095544832.000000;119201334279105265664.000000;124647841192458829824.000000;104359287020593594368.000000;117519767708322758656.000000;109956030506778771456.000000;109542744491245125632.000000;120614622737677205504.000000;115698879166555553792.000000;119508481901521453056.000000;112811996458967089152.000000;130244597310171987968.000000;118475521449122906112.000000;115587898693254660096.000000;135508402500994072576.000000;123911330904345673728.000000;114700382101382414336.000000;134557621888398458880.000000;117068263263633326080.000000;121839351059854475264.000000;134214010919211073536.000000;125711725512141733888.000000;133360213885675569152.000000;118436133771095212032.000000;124479129496411963392.000000;106961398908379971584.000000;120386735906747351040.000000;118419718785032519680.000000;112737787258293338112.000000;103786121107345391616.000000;127771780481129283584.000000;127857726533124636672.000000;122709572917675589632.000000;112592110504619540480.000000;128603306394692698112.000000;118479118762632396800.000000;109182326670428127232.000000;115799919800236310528.000000;113670502099507871744.000000;119069084431580643328.000000;111981490574405877760.000000;113908502553047629824.000000;122361328555733204992.000000;128699960636709502976.000000;115778233259549589504.000000;118899436838263554048.000000;122636044445411557376.000000;123053878230425583616.000000;130704971603214974976.000000;120935176800147849216.000000;108064230690323267584.000000;121499813008526295040.000000;122855401601444528128.000000;131375043503793504256.000000;104314114832174678016.000000;118953115562774806528.000000;129653985987697885184.000000;124817732046035206144.000000;113104569067586551808.000000;124168309510105677824.000000;131676489724756475904.000000;131060023952979394560.000000;113594554956311396352.000000;114322055720340635648.000000;122898729096299380736.000000;117991855932973678592.000000;116980038141552476160.000000;105175231946475094016.000000
108169775502784954368.000000;125514052862851727360.000000;113762444343853580288.000000;120802060951926669312.000000;120574619701305524224.000000;111855829392080257024.000000;112764544383872876544.000000;116809097465930399744.000000;118685925683690012672.000000;113252754882314878976.000000;112284908329057615872.000000;111615559688327675904.000000;103099828803886514176.000000;116704559731356499968.000000;105300498051918217216.000000;111785937935050801152.000000;114610793455108620288.000000;111655927188069285888.000000;112195952307743014912.000000;118374715386245005312.000000;120973938859332337664.000000;109636275756439633920.000000;102323122140960538624.000000;123500802379876401152.000000;112657873165219332096.000000;115082505661737320448.000000;119529374855089176576.000000;117733206388522041344.000000;115006315474716540928.000000;104268353445664063488.000000;102615103975337869312.000000;118904130424065589248.000000;129134887901340827648.000000;111525599778933112832.000000;115073996006239666176.000000;100096547780044095488.000000;109040568408941641728.000000;112542712039827963904.000000;99822889654911418368.000000;123345758557408772096.000000;117660789337486573568.000000;120732057721383616512.000000;103669081033230696448.000000;122930786065396039680.000000;110604612169215000576.000000;118449311851170922496.000000;127273250196244430848.000000;115242032943709175808.000000;115941625860364107776.000000;123388649486232731648.000000;122471216496546873344.000000;121233591589990776832.000000;116617205949322117120.000000;123360149905386143744.000000;123794722237310205952.000000;115703020456840577024.000000;121796955423277498368.000000;99598017273966116864.000000;117081146302968201216.000000;110745677788692840448.000000;105135207725296058368.000000;97377971505184292864.000000;119009156382296899584.000000;126204511940725702656.000000;108737341725431578624.000000;112610664122601652224.000000;121725092790587359232.000000;122499679680023543808.000000;110900377571418849280.000000;115633539163208695808.000000;107209017119368265728.000000;117558279174019252224.000000;108855747467999346688.000000;111188289491933593600.000000;118907312130953510912.000000;126193429388090277888.000000;108823444568201396224.000000;108375139632207724544.000000;108215595908295852032.000000;125287262410261037056.000000;127099923794618269696.000000;123233944502731177984.000000;98675613296746168320.000000;109330085773017923584.000000;107922631419423588352.000000;118036559724840402944.000000;112513039083783356416.000000;108551641822065344512.000000;113831520312920784896.000000;113349794986521624576.000000;109672266893129990144.000000;110916492586480844800.000000;116807452233463840768.000000;127783756580283105280.000000;111006595013041094656.000000;114578843772019736576.000000;116651973292758630400.000000;110855115057721016320.000000;112069087967208505344.000000;101405903280948117504.000000
96971367244012109824.000000;113814461465898598400.000000;108392950436337549312.000000;117529730972068642816.000000;109320631710292426752.000000;110742811282938527744.000000;107471682772092878848.000000;113650373882583187456.000000;99799643325678813184.000000;99169051057124016128.000000;108549685809036886016.000000;96940063452488957952.000000;91637001154693677056.000000;107428296383810404352.000000;89646370066238554112.000000;99946530732180881408.000000;109185426110539874304.000000;102336062217951117312.000000;101873639501357875200.000000;100571526836114751488.000000;111135005693423583232.000000;96876628495556378624.000000;99046163042798944256.000000;118785769387655626752.000000;92542375235816800256.000000;99041636844399083520.000000;116253041784434638848.000000;105555668507434139648.000000;104917057928765652992.000000;100873844477180313600.000000;91050574681642139648.000000;108799426070046015488.000000;115258903733541699584.000000;96127248298732404736.000000;108900894419445039104.000000;94944412958630543360.000000;100880739331727687680.000000;109415766584818778112.000000;87310300265788784640.000000;114820952532478803968.000000;105623261570070708224.000000;100176798374446268416.000000;99902668559608741888.000000;118555840384971685888.000000;108598364482210217984.000000;105979508456381890560.000000;117917439302101762048.000000;110788925745549754368.000000;101316409746955911168.000000;111566492124701032448.000000;115280605503988744192.000000;110861176018397773824.000000;103321309919976816640.000000;111869841835123277824.000000;115442459355890352128.000000;107448347799142137856.000000;110121570788052942848.000000;91905791691259133952.000000;100248810740245856256.000000;103847469667261644800.000000;97882531120768548864.000000;95519360627917307904.000000;116006859030924509184.000000;109223390603134517248.000000;102315915858861817856.000000;109356722395756396544.000000;114379195784485650432.000000;99323783583410831360.000000;92943461606971555840.000000;105159505790719524864.000000;105106418831230386176.000000;102375026270704107520.000000;93499716515755327488.000000;101304379020384354304.000000;113397095470168408064.000000;104065884011968086016.000000;104096281739404869632.000000;108316479918852030464.000000;104103847961484230656.000000;113990076976192782336.000000;117508823733527134208.000000;109409163251031736320.000000;91494932918668050432.000000;99354220642301067264.000000;100768732522074996736.000000;108583937590433333248.000000;106035645739252350976.000000;110731623805780164608.000000;105402172551635255296.000000;106627464715829428224.000000;102351156001835319296.000000;102526302791179943936.000000;109678944300944392192.000000;117496318754848145408.000000;98229311568094068736.000000;101415096335255322624.000000;106328251579757002752.000000;107275766728603893760.000000;108597583801936379904.000000;93194955761662951424.000000
103815394435111092224.000000;113264402613761785856.000000;104117277426898305024.000000;114906111431438843904.000000;106262497427405127680.000000;109847264619150131200.000000;111053191353228181504.000000;105198869930579279872.000000;102666554347150426112.000000;106732850640389079040.000000;115603767146963550208.000000;97552603489065598976.000000;97928174509407420416.000000;105764361177286426624.000000;108855654785916780544.000000;107862139175878787072.000000;108527419213541982208.000000;103434732139858558976.000000;108203202396537520128.000000;104977444102420561920.000000;114314004867067822080.000000;105921565182045569024.000000;109215885808013606912.000000;120369451684062986240.000000;100488769253278384128.000000;108544483030356148224.000000;116150318441898049536.000000;102478602257833639936.000000;111232627285572157440.000000;104379384659474087936.000000;98665039291984494592.000000;119266973004064522240.000000;118498959191199088640.000000;100836268821017198592.000000;111832599579674918912.000000;99250515440625942528.000000;101355915132862005248.000000;109292840520860876800.000000;99425556290940698624.000000;114076977335290527744.000000;112352351281459150848.000000;105246849871030059008.000000;108018244576933691392.000000;122456478169038176256.000000;107709812441888718848.000000;114219528543712329728.000000;127029095639326162944.000000;106397756922922123264.000000;105834069837474349056.000000;124609346617941721088.000000;122148565718770728960.000000;114201098760567783424.000000;102323922015161827328.000000;106618863522055127040.000000;114723510267619688448.000000;104011536217116917760.000000;119595496129378893824.000000;89597558964985856000.000000;106653401247768985600.000000;106146216695601643520.000000;103679797199831711744.000000;104534995553315438592.000000;116650311363226632192.000000;113858214509604618240.000000;102203891040149946368.000000;107583387542411313152.000000;117717828413169664000.000000;108913212353971716096.000000;103157467528741076992.000000;107111992297749446656.000000;108371717998666842112.000000;101017177844208156672.000000;101030844896674201600.000000;103572714288528670720.000000;116416558796801441792.000000;108227923001794396160.000000;102221468116677197824.000000;103844525165211156480.000000;112898485026376613888.000000;122674508548183703552.000000;120371619874767585280.000000;110928446182734364672.000000;93646228615951761408.000000;104952473173297463296.000000;102976430791926579200.000000;110687214139956641792.000000;103190233186132819968.000000;107263471752366260224.000000;114595602370992357376.000000;113192674492578873344.000000;101608058607162818560.000000;103812392638741004288.000000;109188518151453523968.000000;125730235913797222400.000000;100491934174054678528.000000;103786731745278410752.000000;107167927650257010688.000000;112471807459381035008.000000;108570361186522562560.000000;99711184935402323968.000000
110810756868561420288.000000;124160882425428377600.000000;111022007090394759168.000000;116594432902310510592.000000;124137147575095853056.000000;110575797868755730432.000000;121009932862135189504.000000;113630451382604398592.000000;113773635303565049856.000000;108796214056163131392.000000;114754029519758524416.000000;113599564002004254720.000000;107366496891234926592.000000;118094438329461637120.000000;103740151815117357056.000000;106937214951663288320.000000;121263754227690700800.000000;118633086904941592576.000000;115625114196694024192.000000;115776019916783632384.000000;115322601531371241472.000000;108390705974772088832.000000;105279988723164364800.000000;124419779932763340800.000000;107781147318893297664.000000;119702089124976033792.000000;125743552451019505664.000000;111648090762454286336.000000;114936143315934953472.000000;112343413247827820544.000000;108195393862042271744.000000;121598410527404048384.000000;124749926523993915392.000000;111832809992538472448.000000;124839883679217139712.000000;95538441721154158592.000000;109633054928506847232.000000;111510248844640862208.000000;101569022054786236416.000000;109915790650163642368.000000;112600838347018010624.000000;111403494457503612928.000000;113259018333633871872.000000;125659838403009462272.000000;116942691460929863680.000000;114855894480846209024.000000;134037672370012094464.000000;109843370732091342848.000000;111010207948439240704.000000;127554358156195414016.000000;112465104523968217088.000000;120067197376501727232.000000;125997923844324048896.000000;115613314714438352896.000000;120838191880644182016.000000;116404758669695041536.000000;121474857323555930112.000000;92744429508895211520.000000;116955663981202685952.000000;113612017687758225408.000000;108171957696199262208.000000;106690281299092373504.000000;122048866979887349760.000000;124105626697512452096.000000;114575720795513962496.000000;117623263524613586944.000000;119156204161964212224.000000;118607638264880463872.000000;110283591283441532928.000000;118741210294506979328.000000;101050866878041276416.000000;116863212053164539904.000000;106432400557174636544.000000;105009916529159192576.000000;116483703747071950848.000000;120041597590914760704.000000;105423039929994477568.000000;113140519353979912192.000000;117830529744267051008.000000;122940888687029125120.000000;129677461872920100864.000000;116495276141629767680.000000;100661384260393664512.000000;112486439908386652160.000000;109385380996832362496.000000;118867875144212365312.000000;110671150826181115904.000000;115632053655159963648.000000;117119840733430382592.000000;115421661501583998976.000000;112388142470575472640.000000;109856856174724382720.000000;120553762662416891904.000000;126995164650911465472.000000;107909922123063476224.000000;114247064883545915392.000000;113199295960995315712.000000;119716362154803003392.000000;117569078885318508544.000000;107517189086176034816.000000
110058839525467521024.000000;120663678249047539712.000000;119798566337735852032.000000;115621921057559199744.000000;111105366128783409152.000000;122202003613569138688.000000;114923389999942451200.000000;110255400882318180352.000000;108505317836917506048.000000;112943508009338355712.000000;113625790523150417920.000000;106751555314101977088.000000;97542646099578011648.000000;104476171662227128320.000000;102787166107608072192.000000;107072420061422174208.000000;115969448267027529728.000000;110495018412889178112.000000;112179659723674583040.000000;103586764683808555008.000000;115397212669923000320.000000;107653875507427033088.000000;103233177484021202944.000000;119029364421201821696.000000;104064936400435101696.000000;107594342986678190080.000000;121384631017537617920.000000;113931360600628822016.000000;109545989506539683840.000000;113430427698966560768.000000;101751071823410692096.000000;114610750435053240320.000000;116711853088912523264.000000;101838898664134623232.000000;113241335290206404608.000000;99223032701128196096.000000;103093759579564113920.000000;106400217659323744256.000000;102027007496301166592.000000;120580891506434867200.000000;108606416431223865344.000000;111873159919911124992.000000;99665283485742333952.000000;125213886180435083264.000000;108311524686384611328.000000;117303308450665955328.000000;120072263189640822784.000000;107706989341341974528.000000;110836900933218222080.000000;115995736680448966656.000000;121620237701959335936.000000;119800484770049310720.000000;117211258060172574720.000000;118292465037275758592.000000;126070766578012520448.000000;108866378005087469568.000000;116791945339308392448.000000;99603594294597451776.000000;111936534477227016192.000000;102774873064802533376.000000;105179037483031379968.000000;101822861472284344320.000000;115359316409786351616.000000;120950077223845937152.000000;114539631098294714368.000000;116522590956117147648.000000;116136142187424153600.000000;113611017535898697728.000000;109768890131307855872.000000;111948513714920570880.000000;104086550957526827008.000000;113243982520392351744.000000;101910700293653266432.000000;105658509441553367040.000000;110966208535956520960.000000;114909364236357910528.000000;109127052430145978368.000000;107309874606510948352.000000;113636937972071940096.000000;119911998158694400000.000000;118600983479425646592.000000;112883031387148582912.000000;95246098455070736384.000000;102962135606564749312.000000;104414167067806171136.000000;119230734675674185728.000000;106334997540848123904.000000;107745921056386908160.000000;114055367272236941312.000000;112882033198471643136.000000;112847757169287528448.000000;109757848948595228672.000000;113599455594073882624.000000;123664443641115213824.000000;109128981698083389440.000000;105687993048563761152.000000;109933087941812568064.000000;112022919617394081792.000000;111634258736069689344.000000;106406445103645163520.000000
116787218405942804480.000000;130914828596947206144.000000;117980444513057210368.000000;131813977524662927360.000000;121787848046869364736.000000;119717180189717430272.000000;117274427926880993280.000000;115495160856949948416.000000;114247198556745826304.000000;120356251869979312128.000000;125972930004047773696.000000;112762541012720156672.000000;107374905752653594624.000000;118078575622277840896.000000;117625017372500295680.000000;121066474330414006272.000000;122708372650799185920.000000;121934210921697296384.000000;120571401236296941568.000000;122274042695572652032.000000;122970355661117521920.000000;119016387336375762944.000000;117453393545411198976.000000;133942577242238533632.000000;115137222808366252032.000000;126515678504328658944.000000;133865736086722789376.000000;121309434588468133888.000000;125104762888005320704.000000;116632012141489078272.000000;109800093862041272320.000000;129785301835428986880.000000;129239575165594714112.000000;118030934425655984128.000000;120976085128940912640.000000;112540580843181293568.000000;116191250124834865152.000000;122117561586898157568.000000;105278508687208579072.000000;131852531187739099136.000000;115206603635974995968.000000;120818013342495883264.000000;114374137906271993856.000000;134399367117805617152.000000;120250780474042089472.000000;127791044596190134272.000000;142409164713702604800.000000;120924297658197671936.000000;117298792624305307648.000000;135922598428842393600.000000;131555783886653423616.000000;121526629357139984384.000000;120928931369339305984.000000;122771114112645939200.000000;138069656613985419264.000000;114276838314193174528.000000;133668657596160688128.000000;109147032567939907584.000000;125733708722178998272.000000;114173716018009456640.000000;112415019434133012480.000000;107946654719315034112.000000;127730431223365337088.000000;127318403762882985984.000000;121014168027506884608.000000;121951700170362634240.000000;132167210100396982272.000000;121031778784224935936.000000;113095560483304767488.000000;124238766709997584384.000000;117333561330360352768.000000;119258061042623758336.000000;110963514934699966464.000000;117689596958587715584.000000;128270934793047556096.000000;123170274700988530688.000000;114245241270256664576.000000;114996133187059400704.000000;119051226583516528640.000000;128226065705942499328.000000;125999494326445162496.000000;128571714381810139136.000000;107365299170143207424.000000;116014865440212680704.000000;123327361522745409536.000000;130346882012202549248.000000;119348121309846437888.000000;117752127588619272192.000000;127530194768180740096.000000;124038702396971450368.000000;117669311558400344064.000000;116785039527885733888.000000;126876133072845701120.000000;136364907100656156672.000000;115984656075646500864.000000;117666934230145630208.000000;119916114557642375168.000000;124009797956883791872.000000;124099053785201541120.000000;108068535078939361280.000000
113285911447020322816.000000;124064585130070884352.000000;115074053258881613824.000000;120370046636929400832.000000;114518984457169256448.000000;123076788520548925440.000000;122657053955812196352.000000;116456631016414478336.000000;115632928811742085120.000000;115425070461202776064.000000;121033109655378018304.000000;109560003102396235776.000000;110017877201070817280.000000;111133055750132957184.000000;108728179914574921728.000000;122565468767941836800.000000;119108727876897423360.000000;119618191893306949632.000000;116151895618259582976.000000;115854621194318610432.000000;122164347446986866688.000000;111912704061588520960.000000;111767828074998824960.000000;130613797555951370240.000000;106872318051791814656.000000;122332078311710507008.000000;130625237013738881024.000000;111927893281758691328.000000;119151642584681512960.000000;110724521899196645376.000000;108796919120710680576.000000;129213722887414153216.000000;127519381501639655424.000000;111317897064452833280.000000;123852850516413808640.000000;100578649922451488768.000000;108466997950537646080.000000;111511105309980540928.000000;102324902546063622144.000000;125047330780538650624.000000;117466384627928186880.000000;115973686344690810880.000000;109306632794135003136.000000;129003104421947490304.000000;117196504087580884992.000000;116581661292575653888.000000;130622583919115075584.000000;120601719230384832512.000000;116096595364010426368.000000;128793850432721600512.000000;126235474101938274304.000000;124500686801086840832.000000;120987784171358715904.000000;123773649448763949056.000000;128609031880509685760.000000;114588803656748023808.000000;126829198214063603712.000000;103823945789842407424.000000;112491029475809542144.000000;113539547764131463168.000000;109777001985766834176.000000;113084304074845765632.000000;123197131190330834944.000000;127290809690699005952.000000;116050109463957766144.000000;124147085948360114176.000000;128918200730064355328.000000;115335704672012926976.000000;107782959429402116096.000000;120367915053547257856.000000;121026261184406044672.000000;116150703713835515904.000000;107253542696017575936.000000;114149396693039874048.000000;118223467383832985600.000000;120948502857096134656.000000;119433892964357423104.000000;105986181337814450176.000000;112945800243887489024.000000;124886404055974248448.000000;123908534721901379584.000000;118613853355717361664.000000;99308377074472288256.000000;108276140399101263872.000000;109944811497622159360.000000;121023758618175094784.000000;110537293951810093056.000000;108874725546426318848.000000;117597227968932839424.000000;122008946592366313472.000000;112536063019081793536.000000;118754373116566405120.000000;125513642179997548544.000000;131934277905780768768.000000;110542421523584811008.000000;114845614678875127808.000000;114768191436382666752.000000;117447907784936947712.000000;117235445711034646528.000000;109253040219062370304.000000
